0,1,2,3
6552,9,5300,57
3179,18,714,349
2380,93,6875,352
5428,32,5661,16
6005,32,1703,230
3164,190,2963,183
750,20,6054,278
3049,15,1321,266
5042,158,5162,196
3162,32,552,249
4336,32,3864,111
5602,126,5042,91
6801,158,224,232
2350,117,6648,2
5723,158,1723,313
5042,106,5047,288
3379,3,3270,339
4176,20,4288,311
4753,158,3281,251
4758,117,3116,136
1514,115,2821,280
2317,32,1723,189
3914,93,4753,181
6733,37,918,97
5945,20,3673,192
448,32,6801,175
2575,137,4953,164
4409,133,4464,245
3445,105,4753,306
5033,93,2016,245
4989,106,6100,67
2043,71,4753,362
2661,106,5839,227
2110,32,3888,252
6260,2,3164,49
1041,105,3578,96
2463,115,3506,22
5953,93,2853,256
5828,3,6986,143
5047,3,5042,181
3814,204,4753,24
1427,32,1904,226
5370,158,7083,16
6168,101,4298,172
5996,158,2191,71
5042,93,3502,144
5511,9,1427,159
6234,137,4753,130
5532,120,4842,214
223,180,6393,328
4646,9,1115,223
4584,32,5866,319
330,105,6093,294
6678,115,267,98
3164,26,3642,62
4753,152,2696,180
2774,93,857,217
4989,190,1461,341
6964,105,448,299
5839,158,6531,95
1959,93,1624,251
2875,93,2696,306
6432,21,2696,28
5272,20,205,61
5602,93,2661,13
2220,63,4992,79
5802,115,6256,90
3506,38,2463,5
3164,9,6260,299
2825,137,4753,126
2696,200,2056,118
4753,164,6336,89
3230,93,3098,245
804,93,213,23
6205,158,774,22
4753,204,4865,105
3339,32,5547,144
6100,105,4989,35
5428,32,2260,205
1589,20,5945,349
5111,93,5933,33
165,32,4398,180
4542,20,4992,342
1376,137,131,339
3798,137,2016,223
2224,93,4989,154
1131,164,5619,52
4753,32,6801,363
1645,164,552,202
4871,105,213,306
552,93,2696,54
6578,20,4798,250
1590,121,2463,346
5382,132,4542,200
3742,64,4753,218
3357,93,2659,195
1017,50,6273,81
5042,9,4865,209
2350,115,4542,41
5839,9,5602,122
5042,137,2233,316
552,30,5298,353
4223,164,6765,357
5803,32,508,234
5042,133,5602,46
3164,9,5042,34
4963,93,2911,110
2466,93,4895,293
165,2,1884,308
1617,32,3642,304
3564,63,6073,164
5970,164,4542,297
2566,20,3229,53
638,37,5883,229
4646,9,6432,134
1050,131,5839,110
3587,117,6578,265
2317,137,3890,101
4742,9,3462,205
5042,37,4408,60
6426,180,346,12
4770,200,4171,363
2875,32,4314,324
143,93,2377,296
6553,93,1500,19
2550,3,5613,260
2357,37,6133,359
1141,200,5298,289
6260,38,3164,327
6426,176,3154,315
462,32,6106,276
6695,105,5042,231
3238,190,4753,139
3164,32,6260,230
3230,93,6995,18
5470,37,4513,272
3046,32,638,197
4274,106,3623,338
2661,110,5839,255
402,93,2056,80
5866,32,6432,38
1566,13,113,74
1629,20,6981,130
5866,93,3281,327
371,158,1901,252
3009,60,3910,28
1566,62,6986,106
165,38,5945,207
6124,133,5602,98
1050,65,5839,125
4753,9,5839,237
7113,9,2016,230
5828,71,2715,278
5883,228,7003,95
2444,93,2030,210
6578,37,3587,214
5945,96,4409,48
4753,9,448,11
1290,71,2911,84
4467,93,783,259
552,190,2696,40
5042,32,3814,314
4887,190,4871,115
165,93,4409,85
268,20,6882,3
648,20,3578,27
1161,93,2443,272
6808,137,4729,36
695,37,4542,34
2570,115,4933,143
5945,196,3156,129
1159,115,490,314
982,93,2079,306
3715,38,5839,199
5042,93,4646,58
5047,20,2357,232
5474,32,232,82
584,137,302,32
3082,93,2661,140
6432,93,5042,282
1090,190,6228,29
4978,227,3754,191
1933,32,1703,183
2820,227,4753,173
2463,3,1590,118
3189,32,4119,119
1444,93,5602,322
6982,37,2120,24
4369,93,2889,301
1888,32,1022,86
4753,38,5602,261
5470,77,6837,316
4646,9,5839,191
3814,32,1298,179
2539,93,2715,258
5923,129,3814,26
5428,190,3740,21
3462,149,4221,141
6964,83,2357,285
6432,9,5602,189
6591,3,334,5
6432,190,3116,354
1660,93,4409,190
2311,158,153,290
4584,32,751,294
6260,32,835,123
2955,190,751,139
219,93,4753,286
4753,133,5042,191
213,133,6124,163
5795,180,3098,255
944,227,5441,208
4883,20,1590,46
2875,93,6168,294
882,93,1378,316
6432,84,3281,87
3964,32,958,354
5428,26,6260,187
3179,117,2588,355
6311,204,6531,1
2317,164,2661,344
6260,190,6364,119
2665,3,4529,259
4739,93,4646,309
2054,130,4251,67
5285,137,4402,308
5792,93,6363,338
2056,93,2696,240
5945,164,2840,166
3098,32,2357,133
4542,184,1952,46
185,93,4409,129
6426,180,3807,220
4542,182,4992,183
268,20,6591,71
3890,18,5945,191
5794,93,4152,343
3642,227,4753,75
2588,60,6656,2
227,190,5042,87
4152,93,2016,110
6905,93,781,296
4753,158,6129,160
4542,115,5766,73
6556,37,6439,144
165,93,4409,116
2016,137,4742,255
4558,13,4742,194
6168,136,6205,22
378,20,3049,112
5156,93,4374,362
74,137,5042,24
2263,137,2483,358
3164,2,4584,218
617,3,2642,116
2484,93,3098,355
5042,93,5047,21
6254,93,4982,124
6260,32,6695,34
346,18,6426,68
6830,32,3814,355
3605,32,3757,43
5101,177,2357,287
2043,177,4753,69
6432,9,3098,301
4584,190,2696,348
4767,227,2234,38
2927,200,1045,213
2505,20,1334,139
4953,32,356,73
1019,9,3976,187
6205,93,1334,255
1487,164,6174,349
6168,190,4298,252
4742,9,2016,70
4735,32,5613,215
1017,164,2533,261
6432,9,5602,26
144,204,1141,43
3164,93,5661,178
5029,83,2116,359
4692,93,4753,206
4542,20,4946,50
3462,129,2016,0
648,93,6578,343
4542,115,3610,283
6260,93,4581,184
1311,32,6813,211
5042,83,6432,185
5768,20,3179,135
4542,164,2853,37
5428,93,2263,283
268,190,5042,363
4409,216,5945,113
183,32,4472,324
2175,93,5042,60
6352,37,2787,298
1554,132,487,204
196,93,4865,72
6725,93,6837,306
6124,158,1363,214
3642,32,2028,171
3164,32,6260,260
6044,93,4530,208
5613,9,4735,86
3230,137,7024,73
6578,9,3578,227
5042,158,2355,167
5767,189,5945,102
2915,37,1909,307
180,190,2180,242
4542,216,5916,106
398,9,2696,69
4459,105,5042,29
6432,20,2566,175
4878,153,1321,107
4777,93,5602,182
452,137,1412,215
395,93,1615,7
3506,65,2463,84
4016,106,638,158
4865,158,3164,355
6432,190,3116,310
4312,93,339,293
5747,93,5042,239
1322,182,2033,299
4456,96,3578,330
5838,37,3608,309
6556,93,638,233
2588,42,3866,91
5042,105,3965,202
4391,9,4885,325
6643,18,4542,295
2110,32,835,252
1461,93,552,345
1139,32,165,342
6260,190,6102,272
1144,93,4409,37
6260,32,2575,244
3642,158,5153,242
3642,93,4753,98
6766,190,268,138
6818,20,5796,351
5796,9,2696,111
4735,9,4753,5
6837,32,884,216
1321,76,4542,290
2163,37,2508,361
2242,115,2476,194
6432,137,4646,60
1638,164,3044,208
6677,137,3458,154
3926,93,1590,50
1884,20,1767,261
5230,93,7003,102
5270,158,703,29
6853,93,1581,73
6964,133,4753,119
5699,137,6364,159
6432,204,5866,116
5042,38,5602,318
3415,21,6686,96
2575,93,1992,123
4753,158,2503,279
3814,190,4298,123
158,106,1814,50
3002,151,3716,37
4753,93,4298,192
2549,93,5839,17
1656,93,334,288
3814,93,6758,153
3124,93,322,12
1655,200,2911,52
882,93,5042,318
5401,140,1321,276
2528,20,4542,204
5527,156,2044,106
2915,37,1909,202
226,200,4030,50
6432,9,5839,26
6733,0,3914,170
6432,45,2696,147
4946,20,4542,138
3994,32,98,46
4946,93,5480,219
6432,32,5866,294
5042,93,4646,167
6556,93,638,36
2378,93,1561,112
1205,83,4865,23
6260,61,3164,351
744,137,835,160
4646,190,4895,316
3642,9,1617,84
4198,93,4753,10
835,135,2566,131
1561,177,2016,272
4274,93,6320,181
4298,133,6964,82
1091,26,1431,110
5803,20,5945,302
2307,93,805,229
774,9,6801,189
5747,32,3479,212
6789,9,4646,250
1779,42,6256,311
1321,37,1348,42
2386,93,4409,285
522,190,5042,36
5574,93,3148,252
1279,190,3795,209
5839,93,5602,222
6733,93,4360,118
6432,106,5866,144
5042,32,5839,66
1019,9,2463,98
6583,204,6789,49
4422,93,5527,192
2911,37,464,264
609,93,3136,30
6260,20,2016,155
3229,20,2566,45
6432,79,2661,227
5305,64,3260,175
1822,93,1804,180
3098,83,5042,7
1943,204,5866,83
337,83,1643,167
2965,93,142,27
3965,38,5602,190
5042,105,3116,228
4646,30,1115,194
586,106,5320,55
4946,93,6648,120
3164,9,6260,48
5042,54,5047,224
2016,158,6887,296
1050,37,1487,85
2357,37,6133,101
2392,20,5945,184
5866,32,6432,70
4409,37,5945,205
6867,115,2395,76
2463,3,3506,27
3483,3,4542,206
3164,32,2212,274
5428,93,1334,260
5042,3,5047,302
3890,200,3878,164
4865,20,3401,78
6168,93,1334,95
1723,190,2963,151
2419,20,5945,268
5381,20,5945,320
5585,115,5945,361
2915,37,6133,351
1999,93,5047,273
4788,105,3401,328
5042,227,2357,271
4347,71,5211,30
2875,9,1265,97
6578,37,4798,67
6168,200,4298,217
5839,158,4646,356
5272,20,5945,184
5838,71,5792,39
1645,129,2696,41
2222,133,334,325
5122,204,356,178
1346,190,2875,314
5981,149,2601,23
4529,32,3976,214
3458,137,5448,10
3339,71,6138,109
3164,32,1584,24
5448,32,2575,305
6977,37,4152,288
5231,200,5298,20
1669,93,4134,0
6578,37,3578,10
4558,133,6181,242
3919,32,626,239
4542,164,1712,309
6578,180,3578,85
5470,106,6837,273
2915,37,1909,126
3642,9,1617,197
5913,13,1100,176
1551,20,4542,329
6479,137,819,96
3027,93,6823,189
2484,93,3098,171
2753,32,6260,342
459,93,6837,55
4646,190,1346,242
4409,20,5945,195
6356,204,5436,110
5602,9,2661,107
925,20,2104,77
1321,126,3049,164
2908,93,3098,147
2491,164,2054,336
2696,137,6432,202
5602,32,5839,257
3743,137,988,363
5602,188,5044,166
3859,93,5839,39
6491,93,2889,141
6168,32,6432,235
5434,37,3995,163
5945,20,4409,269
165,32,750,180
121,20,5945,178
2684,98,4371,201
5945,154,4409,301
1020,93,6837,164
4542,177,5945,168
2463,177,4532,266
5042,133,334,220
5252,115,5945,217
586,20,4298,350
1908,164,2875,225
3852,32,5273,364
5981,149,2601,121
1070,93,4753,241
4152,20,3578,288
4989,204,6432,307
1862,32,6731,54
615,32,1264,266
3583,63,2764,324
5385,137,5609,47
6432,9,4865,157
4646,204,6432,185
6514,93,6168,307
6122,137,2067,132
2104,228,5042,302
774,32,5194,324
6578,200,3578,274
4953,38,4989,260
4409,105,5945,328
4542,3,4263,148
995,158,6938,61
738,93,5381,361
1655,18,2066,16
3965,9,5042,72
5981,32,2601,134
6256,37,5107,262
5587,115,1693,264
1649,93,448,223
6260,20,4753,317
1703,137,480,1
3164,32,1898,364
6124,26,5510,81
2033,32,1014,207
3752,190,4689,112
1514,153,5943,314
6260,190,5839,333
4865,158,4391,211
2067,0,3077,324
3164,2,4004,268
5899,93,6168,355
5366,83,3148,268
4152,106,3462,141
6205,93,4865,254
4753,213,2696,180
4584,32,585,106
4177,177,6578,68
5743,93,2276,196
4949,93,4758,262
213,97,464,336
2143,137,1342,215
2803,9,6909,220
5042,21,5602,262
2122,32,5511,4
4152,20,4742,21
2567,20,5192,130
6104,182,5229,11
2696,38,4753,347
3814,32,2131,21
1081,93,4287,360
3098,37,3623,77
804,93,3780,2
74,93,1334,189
3179,149,2588,83
4753,204,5428,8
5042,3,2357,282
2588,153,3179,98
4542,3,2513,204
4584,21,4753,342
1909,164,6607,285
4542,3,4060,164
2181,164,6124,48
3623,106,217,68
4663,32,4251,275
2593,63,3623,39
2043,164,4584,80
5019,133,3718,259
5602,204,2661,41
5506,115,5318,332
4085,164,213,306
3659,164,6986,312
4409,97,5945,189
960,93,5845,60
3164,2,6260,347
599,20,3474,176
6432,9,4646,113
2696,158,3642,25
1240,9,4542,143
4506,20,2399,9
2588,153,3179,305
5382,13,6186,25
4646,20,5042,41
3752,32,6432,330
777,106,1204,276
6205,158,4584,109
1904,93,751,232
6234,93,1363,110
4138,93,6124,137
5839,190,2661,192
943,93,4885,136
6703,93,6390,95
2317,80,4753,339
6432,26,6168,95
3820,180,4542,278
1526,93,4753,88
3179,117,2588,313
1500,115,3578,190
3164,32,6260,265
4265,3,1948,352
2298,93,5042,35
3828,93,3977,141
4865,158,5696,138
4865,93,835,24
2696,204,1141,221
3783,32,4913,109
3221,164,1993,260
1043,93,4409,206
2304,66,164,143
165,21,5945,190
6228,2,3164,143
1617,93,4833,353
5042,158,2661,66
4989,93,4865,111
750,93,492,363
3164,204,6260,236
5674,93,5042,338
6432,93,4753,70
5945,20,4793,316
6432,93,2696,269
4946,20,4542,76
1648,32,5898,62
6167,93,5698,318
6695,204,227,4
5699,133,6168,38
337,93,3148,194
5699,93,4753,284
2357,180,5668,205
6806,137,4753,287
4746,32,165,46
4953,32,6432,70
2927,37,2220,205
1590,93,3506,73
2463,20,1590,7
6416,93,1346,193
6432,93,3281,309
751,32,6260,99
448,2,3164,84
1904,9,4391,251
2028,32,660,305
3098,37,1830,353
3164,106,5511,118
2588,42,3179,16
6892,200,2067,29
3445,93,3752,135
552,32,6260,348
5140,200,2911,7
4770,32,2331,304
6499,216,1595,64
4584,204,552,191
1346,93,3117,254
5427,93,3462,78
369,130,5913,273
346,115,3795,339
219,93,4753,198
4360,32,609,303
5866,93,4753,116
6186,32,1551,163
3048,26,751,288
1989,32,2317,144
1020,93,3009,156
4989,105,6432,271
6432,32,2566,180
5428,32,2260,167
5042,164,4133,143
270,42,1889,153
5699,137,5602,76
1143,190,1091,349
2927,200,6803,243
1461,32,2875,147
4745,93,6556,254
6578,176,2104,210
6260,32,3445,237
3002,42,4753,228
5042,137,4753,342
5866,93,2774,14
160,3,3348,118
448,45,5042,118
5839,37,1487,131
5602,32,2661,283
6426,200,346,187
4753,158,3642,228
2441,182,4475,209
599,93,2696,107
154,93,3298,351
399,93,4753,362
2171,3,5042,186
3392,20,1804,146
925,200,5042,58
1952,158,1959,199
1378,9,4753,279
6432,164,5042,227
2419,93,4793,202
3868,37,3623,177
5602,93,5839,191
3642,227,5510,161
4129,93,3009,91
1066,200,5945,215
6103,179,1084,191
648,93,6578,257
1321,37,3049,59
2263,83,4753,231
1322,164,1334,330
4491,93,4520,98
5436,158,3238,134
4499,3,6310,182
5945,20,750,30
750,95,3673,92
4951,93,3564,38
5029,20,3049,47
3539,115,4298,185
2566,140,3229,202
5723,38,2311,310
3176,93,5019,80
2104,37,109,75
2110,32,4324,251
3642,190,5510,360
4646,93,5042,284
6432,9,3458,106
3506,180,2463,92
448,32,6964,211
3164,32,6228,136
2566,133,835,8
5047,93,7113,277
2463,3,1590,2
4298,93,729,65
596,71,6423,264
4298,158,1020,36
5602,133,5996,331
6260,32,2135,207
2875,32,6769,92
2043,93,4753,130
769,37,2294,145
2371,37,5006,201
740,137,586,59
1590,205,2463,339
4453,42,4544,145
5774,9,356,303
2661,164,1363,188
2110,32,6060,55
6432,190,5047,152
3578,126,6263,139
751,93,3522,238
7113,158,1999,81
4934,0,1595,113
1020,20,6680,10
2696,93,218,251
5042,75,5047,175
6260,93,4409,326
4865,158,334,276
399,164,2263,231
3281,63,1655,338
3164,9,6168,130
2575,20,596,139
2696,20,5384,60
1487,154,2670,260
4131,93,3098,278
4542,164,4946,80
5661,32,6991,364
3673,20,4409,176
5839,204,5042,28
1606,115,4131,209
2317,164,5066,160
2016,83,4753,92
6260,9,1617,310
3419,93,6953,269
2350,18,4542,287
6483,93,3506,164
586,93,4298,245
1646,32,2169,69
6686,20,5866,223
2927,200,5506,242
2024,93,4409,195
586,164,4360,51
1712,227,4542,133
6529,158,4953,49
4753,204,3269,181
1723,137,3795,302
6986,164,113,283
5042,105,2104,74
1617,38,6260,142
5602,105,4865,326
5042,32,4946,8
6628,200,3786,270
5723,158,153,76
6583,9,6789,297
6767,93,5527,29
744,93,4298,227
3578,115,6578,59
6311,93,5602,217
6432,215,2696,55
4763,93,1151,313
3231,93,6426,347
2181,158,3570,61
2419,20,750,20
6461,184,6758,278
835,32,6432,210
399,93,4753,163
3642,93,4753,182
2463,115,4532,324
4391,32,5070,206
6966,164,6081,74
5838,32,403,35
3901,93,4959,8
165,20,5945,280
3535,115,5298,159
5301,93,6211,288
5382,13,4542,41
5184,20,3814,67
4953,93,5042,336
4956,93,1862,101
5448,190,5042,89
3230,32,6209,231
4992,164,4608,30
5839,204,5042,349
6695,93,5047,338
3462,180,2016,201
6168,32,3553,299
4878,42,4241,314
5788,164,5839,308
3979,9,213,221
2205,189,4753,363
5839,189,5602,344
3841,9,3116,293
1233,115,933,133
302,93,3994,41
2696,200,1645,3
1206,93,3977,306
4096,92,1874,315
4584,190,2963,139
5945,106,4409,98
2341,93,3890,204
4742,226,2016,340
3192,32,2298,239
4417,106,3708,341
5042,160,2441,169
3506,37,664,61
5382,116,1321,62
1904,9,4407,222
3890,200,5945,169
5511,190,3345,170
3176,97,3150,350
3578,164,1041,16
5602,158,3601,27
6310,3,819,16
4865,37,5338,97
3164,32,3814,112
2696,105,4753,224
5574,93,337,326
2067,157,3077,231
3058,200,3179,21
5602,204,2661,18
2927,129,4298,352
4198,93,4753,328
448,158,6475,75
4170,2,5753,289
4298,138,6168,7
4509,9,4753,300
5872,200,5773,165
3813,9,5047,332
4251,3,6370,126
1655,200,3281,129
4510,93,4753,215
157,164,6357,198
6412,9,2311,108
2601,9,3865,92
6432,9,5602,142
3445,32,5428,355
1091,200,3890,79
1321,37,3049,96
4156,200,439,39
5913,13,1100,215
6243,38,3187,241
4885,133,5042,125
2661,204,698,242
4492,189,4298,100
935,115,6209,68
5945,20,885,185
1723,137,3795,27
5815,93,4753,100
1839,115,767,99
1723,137,2222,151
4793,92,5945,299
6789,227,2357,96
5869,18,5769,55
1904,9,1760,208
4409,164,4793,73
2311,158,4414,355
1146,9,5047,47
2778,156,4525,38
4946,190,5042,337
4793,93,4409,293
508,137,1884,205
6184,93,1559,161
6128,38,3183,58
6844,93,5996,84
1090,26,3164,223
4946,3,4542,31
5042,20,5602,263
6260,190,2696,269
4584,158,5834,255
3156,200,5945,210
2317,164,3683,203
6578,106,3578,21
2016,83,5042,251
5945,20,4409,292
1870,132,3914,76
537,190,4753,163
5945,3,3890,5
4865,64,2696,126
4391,93,4646,163
5653,158,3029,20
3116,190,2016,209
5243,20,4409,97
4152,93,6181,192
2067,20,6892,176
4391,93,4646,271
767,190,5723,117
3187,3,6243,262
2566,32,835,300
2222,133,3965,98
5602,190,5042,230
2181,32,5996,73
5723,20,2311,328
6090,93,4298,182
604,63,704,75
3895,37,113,36
648,132,3578,251
6695,93,5602,184
5699,93,1334,128
5042,105,5602,335
4753,158,2205,155
6882,65,334,309
4865,9,5042,43
1904,32,5839,204
3890,200,1589,102
5428,93,2317,178
1020,93,6837,130
4767,106,5971,311
6260,9,4953,261
487,64,5664,252
4953,158,356,22
113,3,4542,238
552,32,2875,147
5314,20,750,254
3642,190,2181,61
6416,32,6260,178
4243,20,4391,56
3895,37,113,39
2391,11,3911,323
6432,106,4136,200
4513,216,5470,154
6678,122,2881,346
2494,137,2963,351
3642,204,6260,204
4669,115,3382,42
2585,106,5839,81
5470,37,4513,347
2371,37,5006,320
6432,9,5602,182
1151,115,2911,265
1322,190,6168,113
2963,9,2311,327
4198,9,3887,65
891,32,4227,36
3642,204,1617,321
3098,105,5042,288
3642,32,2696,187
660,93,1590,71
3379,3,3270,159
3281,137,4484,6
3673,20,5945,49
751,137,2586,318
3500,20,5945,98
5839,199,5042,58
213,105,5042,154
1151,63,2911,8
2661,158,1115,234
220,106,2463,262
5839,158,5810,206
3124,93,1363,20
4584,93,4753,122
5794,190,2016,129
2563,20,5945,121
4515,93,4753,291
4793,20,5945,79
327,115,6928,257
5602,20,5839,70
5585,63,5945,79
4298,93,1045,36
5297,32,3230,332
3339,93,2391,337
5386,190,5943,242
5945,224,3876,308
5428,9,2311,316
5585,115,5945,40
2546,21,5945,141
3715,190,3116,20
3506,200,2463,29
2317,164,3890,27
5243,105,5945,122
4837,164,6426,118
5981,149,2601,261
1279,190,3795,261
6260,159,1655,87
6432,32,1115,56
3728,93,6150,93
2511,20,2696,97
6426,137,6767,309
5941,133,4753,234
5945,164,4409,238
5945,164,750,146
1019,190,4515,328
2371,37,5006,252
835,32,2110,72
1043,93,4409,32
3642,32,6260,204
4532,93,1449,260
835,26,2688,332
4865,158,3164,207
3642,93,4753,225
3890,200,5945,55
6880,21,2463,143
3506,18,4167,29
2853,32,729,193
1617,137,5602,43
5042,32,4646,230
4989,9,4865,301
7113,105,5042,95
3642,32,3164,353
4391,93,5042,216
5042,3,5602,239
6551,137,5046,1
2566,93,4298,180
5945,64,4409,290
4542,9,489,235
6758,9,4753,50
4346,164,6825,258
3164,103,6260,186
6578,37,3587,318
6349,63,5701,301
2915,37,1909,309
4946,93,6701,19
6364,32,638,168
869,30,2661,176
3164,38,4584,327
153,130,4544,305
3878,93,195,250
2317,137,3675,211
6975,93,5620,286
5602,204,2661,13
2016,49,5042,268
2661,106,5839,330
4700,216,1468,70
3890,200,5945,140
835,83,6168,300
5448,32,4953,193
3124,93,2303,52
4243,20,3771,62
2357,158,1923,267
6432,204,6102,40
5254,9,5042,84
3506,37,4167,149
5839,38,2661,17
3575,106,3549,119
6613,93,3098,321
5494,18,4542,251
6432,38,3098,125
4842,164,3210,140
3807,93,7011,118
4559,20,2451,351
2110,32,1264,344
6855,37,1797,330
1712,3,4542,141
2696,158,3642,187
6928,115,1676,229
4953,2,4989,96
2963,55,617,244
617,115,4544,228
2988,106,5839,146
205,93,3415,280
4992,164,3483,259
3009,42,6837,103
2696,133,4753,36
6578,37,3587,142
5314,137,6054,278
6465,32,3791,254
1461,93,4989,341
2391,123,5542,290
4542,9,4946,39
1346,190,2875,21
2661,20,3715,263
1824,13,5149,86
4463,153,751,329
6432,105,6538,329
2463,164,4750,83
1644,92,3941,196
6260,38,3642,209
4388,93,6211,140
3339,9,6364,164
6432,9,751,318
4409,164,750,59
1090,32,3164,298
2915,93,2053,101
5905,204,6812,350
4742,106,2016,260
3098,158,6432,332
5428,2,4584,84
2939,81,4646,81
4753,158,3642,197
5382,180,4542,250
6426,37,346,42
5384,93,4753,198
3673,32,185,351
4152,93,3462,96
995,215,2696,183
750,93,4409,280
5839,204,5042,143
6493,32,3164,252
6442,115,3002,298
1723,64,2311,269
1884,32,1660,294
3642,32,5265,267
1066,200,430,207
1830,93,4131,8
5042,83,448,14
3820,3,5953,46
1194,93,6758,318
6695,135,6795,124
346,63,6055,311
2331,32,6211,316
3865,153,5981,286
5945,20,4793,204
1334,200,1607,91
5428,32,6078,114
6260,20,4646,40
4887,83,4528,97
3415,9,3098,72
5382,37,5107,149
5839,37,1050,224
6004,190,5042,237
4642,93,5895,210
1645,177,2696,143
5042,158,1424,260
4086,115,3187,215
337,106,6273,229
5550,93,4753,77
648,132,3578,144
4542,20,1712,183
5839,71,2661,296
6001,93,1632,242
3139,137,5047,39
5382,37,4542,20
4342,190,2181,238
4753,133,2696,45
2661,32,5839,70
6434,93,2213,214
4798,177,6578,115
4502,42,5602,124
4039,32,1328,226
2542,164,1206,267
2774,93,857,51
2408,37,346,344
1923,105,6695,307
6758,32,5047,321
3587,163,3578,21
3586,2,729,160
3118,37,6949,115
3230,93,3098,145
552,164,4515,174
3585,228,6886,346
2350,20,4542,242
6909,64,4298,155
6578,200,4798,242
1561,164,1005,349
6406,115,4907,140
366,190,3795,249
2661,158,5042,304
2696,158,1531,95
718,117,2774,316
2088,120,264,191
3322,115,6578,229
492,32,5945,35
6260,164,2661,129
6951,42,4865,359
3767,133,5226,96
1461,204,218,136
213,137,5664,252
3795,32,5042,15
2661,93,5602,339
2033,137,3040,6
4865,137,2588,322
6765,227,5945,260
835,38,2566,15
4989,190,6801,284
750,93,4409,29
5382,20,4542,328
6695,9,6260,225
3506,37,2463,200
3098,176,4770,149
2161,115,1554,60
1904,20,4646,251
6483,93,1613,84
3715,32,6432,72
6644,93,2391,24
2875,32,1847,45
5949,32,3164,64
2964,20,2067,46
4646,32,3994,198
4388,164,5283,75
5866,204,6432,144
4365,83,3932,287
4490,9,857,288
3462,174,4221,360
289,93,1265,237
3500,20,5385,157
1947,93,1045,349
660,190,3345,118
1449,93,2963,313
6073,190,6364,105
5619,32,6012,284
5267,200,6909,169
6390,93,2222,121
2529,37,3754,13
1500,129,6659,2
2661,20,5602,298
